question,answer,label
통합 프로세스의 관계를 분리하는 것 외에도 그 이유가 발생하는 사업 연도의 업무 또는 손바닥의 소득 또는 부족이 포함되어야합니다.,익금 또는 손금에 각각 산입하지 않아도 됩니다,법인세법
"의사 소통 부서, 이러한 이유의 원인이 발생하는 사업 연도의 취득 또는 부족에 따라, 대통령이 합리적인 이유가 있다면 법이",익금 또는 손금에 각각 산입하지 않아도 돼요,법인세법
회사 인수에 포함되어야합니다.,익금 또는 손금에 각각 산입하지 않아도 됩니다,법인세법
이것은 회사의 손바닥에 포함되어야하지만 불가피한 이유가 있다면 불가피한 이유가 있습니다.,"같은 조 각 호의 소득별 수입금액으로 한다. 다만, 그 수입금액에서 대통령령으로 정하는 바에 따라 확인된 해당 유가증권의 취득가액 및 양도비용을 공제하여 계산한 금액으로 할 수 있다.",법인세법
제 63 (1)에서 6 조 및 8-10 조까지의 내부 소득의 경우,대통령령으로 정하는 정상가격(이하 이 호에서 “정상가격” 이라 한다)을 해당 수입금액으로 한다.  금액으로 한다. ,법인세법
내부 소득 (한국의 갤럭시의 소득을 제외한)은 내부 직장이없는 외국 회사입니다.,그 토지등을 출연한 출연자의 취득가액을 그 외국법인의 취득가액으로 한다.  금액을 뺀 금액으로 한다. ,법인세법
"외국 자회사의 각 사업 연도의 내부 소득 중 국내 부동산 부동산 부동산의 수입은 자산의 가치 (그룹의“토지 등”의 가치입니다. 지구 상속의 과세 대상 가격에 포함되지 않은 부동산을받은 부동산의 미래 세금, 외국 자회사 회사의 과세 또는 부동산의 세금 가치."," 사업장 소재지(사업장이 없는 경우에는 주소지로 하고, 주소지가 없는 경우에는 거소지로 한다)에 국내사업장을 둔 것으로 본다.",법인세법
외국 자회사가 한국의 외국 기업 목에 계약을 체결 할 권한이있는 사업을 관리하는 경우.,"사업장 소재지(사업장이 없는 경우에는 주소지로 하고, 주소지가 없는 경우에는 거소지로 한다)에 국내사업장을 둔 것으로 본다.",법인세법
외국 자회사가 대통령의 입법에 의해 결정된 사람이고 계약자 또는 외국 회사의 동등한 사람과 사업을 관리합니다.,"사업장 소재지(사업장이 없는 경우에는 주소지로 하고, 주소지가 없는 경우에는 거소지로 한다)에 국내사업장을 둔 것으로 본다. ",법인세법
외국 자회사가 자산이 소유권 또는 권한 사용으로 자산을 사용하거나 관찰 할 수 있도록 계약자로서 외국 자회사에 속하는 자산 또는 자산에 대한 승인을받을 수있는 계약자 인 계약자 인 경우.규정.,"사업장 소재지(사업장이 없는 경우에는 주소지로 하고, 주소지가 없는 경우에는 거소지로 한다)에 국내사업장을 둔 것으로 본다.",법인세법
외국 자회사가 대통령 입법에서 규정 한 것과 같은 사람과 동일한 사람을 제공하는 외국 자회사 또는 계약자의 계약자 인 경우.,"사업장 소재지(사업장이 없는 경우에는 주소지로 하고, 주소지가 없는 경우에는 거소지로 한다)에 국내사업장을 둔 것으로 본다.",법인세법
외국 회사가 계약에 서명하는 과정에서 반복적으로 처형 된 사람들과 사업을 수행하는 경우,국내사업장에 포함되지 아니한다. ,법인세법
"특정 위치 (이 그룹의 ""특정 활동 장소""라고 불리는이 확인 자가이 그룹의 ""특정 장소""라고 불리는 경우 외국 자회사가 예비 또는 보조 특성 인 외국 회사 인 단지 자산 구매에만 사용되는 경우.",국내사업장에 포함되지 아니한다. ,법인세법
"판매를 의미하지 않는 자산의 저장 또는 저장에만 사용되는 특정 위치 (이 그룹의 ""특정 활동 장소"")는 외국 기업의 효과에 대한 예비 또는 보조 특성을 가지고 있습니다.",국내사업장에 포함되지 아니한다. ,법인세법
"특정 장소 ( ""이 그룹의 특정 유형의 활동 유형""이라고 함)는 광고, 선전, 유사한 이벤트, 시장 조사 및 기타 유형의 활동에 대한 정보를 수집하고 제공하거나 보조 특성을 사용하여 이벤트를 수행하는 데 사용됩니다.",국내사업장에 포함되지 아니한다. ,법인세법
다른 사람을위한 자산을 처리하기 위해 외국 자회사에만 사용되는 특정 위치 (이 그룹의“활동 장소”)는 외국 성과에서 예비 또는 보조 특성을 가진 활동입니다.,국내사업장에 포함한다. ,법인세법
특정 활동 사이트는 외국 기업 또는 대통령법 (안전하지 않은 법률 포함)이 규정 한 특별 관계를 가진 외국 회사입니다.,국내사업장에 포함한다. ,법인세법
특정 활동 영역이나 숙제와 같은 장소에있는 외국 자회사와 특정한 관련이있는 경우.,국내사업장에 포함한다. ,법인세법
"특정 활동 부위가 특정 활동 영역에서 수행되는 경우, 활동은 내부 직장에서 가격으로 수행됩니다.",국내사업장에 포함한다. ,법인세법
특정 활동 사이트는 외국 기업이나 한국의 동일한 장소에서 추가 활동을 결합하고 비즈니스 활동이나 특별 관계를 가진 사람들의 각 활동을 통합하는 특별한 관계입니다.아니다.,회계를 구분하여 기록하지 아니할 수 있다. ,법인세법
"다른 국내 자회사의 합병은 합병의 기록 날짜이며, 제 13 (1)의 부족이 있거나 회사의 조항을 빼고 싶은 경우 : 자산과 의무는 해당 기간 동안 자산 및 의무입니다. .이익과 손실.상속 된 비즈니스 및 기타 프로젝트에 속하는 다른 계정으로 나누어야합니다.",회계를 구분하여 기록하지 아니할 수 있다. ,법인세법
"다른 경우, 다른 국내 자회사를 통합하는 회사 : 합병, 자산, 의무 및 손실은 5 년 이내에 다른 프로젝트 및 기타 프로젝트로 나누어야합니다.",회계를 구분하여 기록하지 아니할 수 있다. ,법인세법
한국 자회사가 분할되면 새로운 회사가 부서에서 공제됩니다. 프로젝트 및 기타 프로젝트는 별도의 회계로 나뉘어져야합니다. 그러나 중소기업이나 회사를 공유하는 경우 동일한 사업을 수행합니다.,회계를 구분하여 기록하지 아니할 수 있다. ,법인세법
"국내 회사가 분할 된 경우, 새로운 회사와 같은 새로운 회사는 상속 된 프로젝트 및 자산, 부서의 부채 및 부채 및 손실이있는 다른 프로젝트와 분리되며 회계를 사용하여 등록되어야합니다.비즈니스 또는 비즈니스를 분리 할 때",합병등기일 현재 제76조의13제1항제1호의 결손금이 있는 경우 또는 제76조의13제3항제2호에 따라 피합병법인의 이월결손금을 공제받으려는 경우: 그 결손금 또는 이월결손금을 공제받는 기간  구분에 따른 기간 동안 자산ㆍ부채 및 손익을 피합병법인(분할법인을 포함한다)으로부터 승계받은 사업에 속하는 것과 그 밖의 사업에 속하는 것을 각각 별개의 회계로 구분하여 기록하여야 한다. ,법인세법
통합 모성 회사가 다른 국내 자회사의 합병 인 경우 (합병 등록 날짜가 아님) (부서의 병사와의 합병 포함).,그 밖의 경우: 합병 후 5년간  구분에 따른 기간 동안 자산ㆍ부채 및 손익을 피합병법인(분할법인을 포함한다)으로부터 승계받은 사업에 속하는 것과 그 밖의 사업에 속하는 것을 각각 별개의 회계로 구분하여 기록하여야 한다. ,법인세법
통합 모성 회사가 다른 국내 자회사의 합병 인 경우 (합병 등록 날짜가 아님) (부서의 병사와의 합병 포함).,  「여신전문금융업법」에 따른 신용카드 매출전표(신용카드와 유사한 것으로서 대통령령으로 정하는 것을 사용하여 거래하는 ,법인세법
"이 경우, 회사가 대통령 입법에 의해 규정 된 비즈니스 에이전트로부터 상품 또는 서비스를받는 경우",매출ㆍ매입처별 계산서합계표  계산서의 합계표는 제출하지 아니할 수 있다. ,법인세법
사망 날짜는 납세자 관할권 납세자가 제출해야하지만 전자 계좌가 발행되거나 발행되었으며 전자 송장 발행 신청은 국가 세금 서비스로 발송됩니다.,납세의무자 또는 납세의무가 있다고 인정되는 자 에 대하여 질문하거나 해당 장부ㆍ서류 또는 그 밖의 물건을 조사하거나 그 제출을 명할 수 있다. 이 경우 직무상 필요한 범위 외에 다른 목적 등을 위하여 그 권한을 남용해서는 아니 된다. ,법인세법
기업 세금 작업에 관여하는 공무원은 업무의 효과에 필요합니다.,원천징수의무자 에 대하여 질문하거나 해당 장부ㆍ서류 또는 그 밖의 물건을 조사하거나 그 제출을 명할 수 있다. 이 경우 직무상 필요한 범위 외에 다른 목적 등을 위하여 그 권한을 남용해서는 아니 된다. ,법인세법
기업 세금 작업에 관여하는 공무원은 업무의 효과에 필요합니다.,지급명세서 제출의무자 및 매출ㆍ매입처별 계산서합계표 제출의무자 에 대하여 질문하거나 해당 장부ㆍ서류 또는 그 밖의 물건을 조사하거나 그 제출을 명할 수 있다. 이 경우 직무상 필요한 범위 외에 다른 목적 등을 위하여 그 권한을 남용해서는 아니 된다. ,법인세법
기업 세금 작업에 관여하는 공무원은 업무의 효과에 필요합니다.,따른 경영 또는 관리책임자 에 대하여 질문하거나 해당 장부ㆍ서류 또는 그 밖의 물건을 조사하거나 그 제출을 명할 수 있다. 이 경우 직무상 필요한 범위 외에 다른 목적 등을 위하여 그 권한을 남용해서는 아니 된다. ,법인세법
기업 세금 작업에 관여하는 공무원은 업무의 효과에 필요합니다.,제1호에 해당하는 자와 거래가 있다고 인정되는 자 에 대하여 질문하거나 해당 장부ㆍ서류 또는 그 밖의 물건을 조사하거나 그 제출을 명할 수 있다. 이 경우 직무상 필요한 범위 외에 다른 목적 등을 위하여 그 권한을 남용해서는 아니 된다. ,법인세법
기업 세금 작업에 관여하는 공무원은 업무의 효과에 필요합니다.,납세의무자가 조직한 동업조합과 이에 준하는 단체 에 대하여 질문하거나 해당 장부ㆍ서류 또는 그 밖의 물건을 조사하거나 그 제출을 명할 수 있다. 이 경우 직무상 필요한 범위 외에 다른 목적 등을 위하여 그 권한을 남용해서는 아니 된다. ,법인세법
기업 세금 작업에 관여하는 공무원은 업무의 효과에 필요합니다.,기부금영수증을 발급한 법인 에 대하여 질문하거나 해당 장부ㆍ서류 또는 그 밖의 물건을 조사하거나 그 제출을 명할 수 있다. 이 경우 직무상 필요한 범위 외에 다른 목적 등을 위하여 그 권한을 남용해서는 아니 된다. ,법인세법
기업 세금 작업에 관여하는 공무원은 업무의 효과에 필요합니다.," 사업을 실질적으로 관리하는 장소의 소재지)로 한다. 다만, 법인으로 보는 단체의 ",법인세법
"과세에 관해서는, 회사 세금 회사의 지불은 본사의 일부 또는 회사 등록의 일환으로 본사에 있습니다.", 같은 조에도 불구하고 그 납세지를 지정할 수 있다. ,법인세법
"납세자의 임명, 지방 세무실 책임자 또는 주 3 장 책임자는 회사의 납세자로 부적절한 것으로 간주됩니다.",그 변경된 날부터 15일 이내에 대통령령으로 정하는 바에 따라 변경 후의 납세지 관할 세무서장에게 이를 신고하여야 한다. 이 경우 납세지가 변경된 법인이 「부가가치세법」 제8조에 따라 그 변경된 사실을 신고한,법인세법
납세자가 변경 될 때,없는 것으로 본다. ,법인세법
"한국 자회사 수입 및 이주 수입 (자체 삭제 영역을 포함한 비 코어 국내 자회사 제외), Evalent Corporation의 배당 또는 배당금) 및 제 16 조 (18, 18) -AC3 및 76-14 , 76-14). 분할 또는 분배 된 것으로 간주되는 금액은 단락 2의 양에 포함되어서는 안됩니다.",없는 것으로 본다. ,법인세법
"지주 기업, 금융 회사의 공정 거래에 관한 특별 조항, 독점 규제 및 법률, 산업 교육 및 산업 교육 및 산업 교육 및 산업 교육 및 연구 기관의 법률에 대한 교육 및 산업 학업 협력에 관한 전학 및 상업화 기술 산업 교육 -아카데믹 -학술 -학술적 akdemic -academy. 투자자로서, 그는 보유 회사의 투자율을 고려하여 대통령 법률에 의해 규정 된 요구 사항을 가진 한국 자회사입니다. 소득 금액의 계산에 따라, 차감 금액은 가격에 포함되지 않습니다. 이 경우 금액이 0보다 작은 경우.","대통령령으로 정하는 바에 따라 계산한 금액(이하 이 조에서 “상각범위액”이라 한다)의 범위에서 그 계상한 감가상각비를 해당 사업연도의 소득금액을 계산할 때 손금에 산입하고, 그 계상한 금액 중 상각범위액을 초과하는 금액은 손금에 산입하지 아니한다. ",법인세법
"한국 자회사가 각 사업 연도의 지불을 확인했을 때, 토지, 기계 및 장치를 포함한 토지, 기계 및 장치를 포함한 감가 상각비 감가 상각 및 토지, 장비 및 특허권 등 특허와 관련된 비용에 대한 수수료를 확인했을 때.",대통령령으로 정하는 바에 따라 계산한 금액의 범위에서 그 계상한 책임준비금을 해당 사업연도의 소득금액을 계산할 때 손금에 산입한다. ,법인세법
"부채 준비금 보험 프로젝트 인 국내 회사가 각 사업 연도의 지불,“보험 사업에 관한 법률”또는 기타 법률의 지불을 확인하는 경우 (이 기사를“책임”이라고합니다).", 대통령령으로 정하는 바에 따라 계산한 금액의 범위에서 그 계상한 비상위험준비금을 해당 사업연도의 소득금액을 계산할 때 손금에 산입한다. ,법인세법
"보험 사업 인 국내 회사가 비상 위험 매장량 등록과 관련하여 각 업무 연도의 지불을 확인하는 경우, 응급 위험 매장량 (이 기사“응급 위험 보유).시험 비용",대통령령으로 정하는 바에 따라 계산한 금액의 범위에서 그 계상한 퇴직급여충당금을 해당 사업연도의 소득금액을 계산할 때 손금에 산입한다. ,법인세법
"연금 혜택의 체포와 관련하여 매년 업무 기업에 국내 기업이 허용 된 경우, 연금 혜택은 관리자 또는 직원의 연금 혜택을 보장하는 수수료로 취소됩니다.",대통령령으로 정하는 바에 따라 계산한 금액의 범위에서 그 계상한 대손충당금을 해당 사업연도의 소득금액을 계산할 때 손금에 산입한다. ,법인세법
"내부 자회사가 대규모 조항의 체포와 관련하여 각 업무 연도의 계약을 확인한 경우, 부상, 대출 및 기타 부채 금액을 충당하기 위해 손실이 손실되었습니다.",대통령령으로 정하는 바에 따라 계산한 금액의 범위에서 그 계상한 구상채권상각충당금을 해당 사업연도의 소득금액을 계산할 때 손금에 산입한다. ,법인세법
Songeumsan Mountain의 등록에 따른 법률에 따라 신용 보증에 관한 프로젝트를 수행하는 한국 회사 중 법에 따라 신용 보증에 대한 대통령의 법률에 의해 규정 된 회사.,해당 사업용자산의 가액 중 그 사업용자산의 취득 또는 개량에 사용된 국고보조금등 상당액을 대통령령으로 정하는 바에 따라 그 사업연도의 소득금액을 계산할 때 손금에 산입할 수 있다. ,법인세법
"국가 보조금, 한국 자회사, 지역 금융법 및 대통령법이 규정 한 다른 법률에 의해 인수 된 사업 제안에 대한 Songyumsan 항구 제안은 사업 자산과 관련하여 사업 자산을 얻거나 개선하는 데 사용됩니다 (이 그룹. 자산 "") 연말까지, 이것은 지불 날짜와 지불 날짜에 대해 지불됩니다. 주 보조금이 사망 후 지불되는 경우",해당 자산의 가액 중 그 자산의 취득 또는 개량에 사용된 보험차익 상당액을 대통령령으로 정하는 바에 따라 그 사업연도의 소득금액을 계산할 때 손금에 산입할 수 있다. ,법인세법
보험의 이익으로 취득한 자산 등록과 관련하여 국내 자회사는 자재 자산의 파괴 또는 손상 (그룹의“보험 자산”)에 대해 지불되었습니다.동일한 자산이 손상된 보험의 자산을 개선했습니다 (자산의 인수 개선 포함).,해당 사업연도의 소득금액을 계산할 때 제1호의 금액에서 제2호의 금액을 뺀 금액(이하 이 조에서 “재고자산평가차익”이라 한다)을 익금에 산입하지 아니할 수 있다. 이 경우 재고자산평가차익은 한국채택국제회계기준을 최초로 적용하는 사업연도의 다음 사업연도 개시일부터 5년간 균등하게 나누어 익금에 산입한다. ,법인세법
"인벤토리 인벤토리에 대한 최초의 국제 회계 표준을 적용하는 프로젝트 연도에 한국 자회사는 선거법의 대통령 입법에 의해 결정되는 또 다른 자회사이며,이 법안은 대통령 입법에 의해 규정 된 재고 자산을 평가하는 방법을 규정합니다.자산 평가. 인벤토리 자산을 평가하여 납세자 관할권의 세무서의 변경이 발생한 경우",이 법 및 「조세특례제한법」에서 달리 규정하고 있는 경우를 제외하고는 그 기업회계기준 또는 관행에 따른다. ,법인세법
"기업 표준 및 계량 관행 분야에서 각 업무 연도의 소득 금액을 계산할 때, 회사는 일반적으로 공정한 것으로 인식되며 부자와 손바닥의 자산과 의무를 획득하고 평가하도록 할당됩니다.",그 법인의 자산을 합병법인에 양도한 것으로 본다. 이 경우 그 양도에 따라 발생하는 양도손익(제1호의 가액에서 제2호의 가액을 뺀 금액을 말한다. 이하 이 조 및 제44조의3에서 같다)은 피합병법인이 합병등기일이 속하는 사업연도의 소득금액을 계산할 때 익금 또는 손금에 산입한다.,법인세법
"합병이 대피 회사의 규제와 관련하여 합병에 의해 합병이 기각되었을 때, 합병이 통합 될 때.","그 자산을 피합병법인으로부터 합병등기일 현재의 시가(제52조제2항에 따른 시가를 말한다. 이하 이 관에서 같다)로 양도받은 것으로 본다. 이 경우 피합병법인의 각 사업연도의 소득금액 및 과세표준을 계산할 때 익금 또는 손금에 산입하거나 산입하지 아니한 금액, 그 밖의 자산ㆍ부채 등은 대통령령으로 정하는 것만 합병법인이 승계할 수 있다.",법인세법
합병과 합병의 경우 합병의 합류가 결합되어 상속됩니다.,그 소득금액을 대통령령으로 정하는 자산가액 비율로 안분계산(按分計算)한 금액으로 한다. 이하 이 조에서 같다]의 범위에서는 공제하지 아니한다. ,법인세법
합병 중 합병에 의해 상속 된 적자를 제외하고 금액은 회사가 상속받은 사업의 경우 등록되지 않습니다.," 그 자산을 분할법인등으로부터 분할등기일 현재의 시가로 양도받은 것으로 본다. 이 경우 분할법인등의 각 사업연도의 소득금액 및 과세표준을 계산할 때 익금 또는 손금에 산입하거나 산입하지 아니한 금액, 그 밖의 자산ㆍ부채 등은 대통령령으로 정하는 것만 분할신설법인등이 승계할 수 있다. ",법인세법
최근에 설립 된 회사의 경우 분할 회사와 같은 자산을 위해.,그 소득금액을 대통령령으로 정하는 자산가액 비율로 안분계산한 금액으로 한다. 이하 이 조에서 같다)의 범위에서는 공제하지 아니한다. ,법인세법
부서 부서 부서와 같은 분할 법인 (제 113 조)의 비즈니스 부서의 경우 기록 및 기록되지 않았습니다.,요건을 갖추지 못한 경우에도 자산의 양도차익에 상당하는 금액을 대통령령으로 정하는 바에 따라 손금에 산입할 수 있다. ,법인세법
주식 분할로부터 자산의 양도에 해당하는 금액은 대통령 입법에 의해 규정 된 바와 같이 부서의 날짜에 속하는 업무 연도의 소득 금액을 계산할 때 손의 손바닥에 포함될 수 있습니다.,사업양수일 현재 제13조제1항제1호에 해당하는 결손금은 사업을 양수한 내국법인의 각 사업연도의 과세표준을 계산할 때 양수한 사업부문에서 발생한 소득금액(제113조제7항 단서에 해당되어 회계를 구분하여 기록하지 아니한,법인세법
"회사가 다른 국내 회사로 이체 될 때, 이체 -N 캐리의 제한에 대한 제한으로 이체되면 회사가 프로젝트를 이전 할 때 대통령법에 의해 규정됩니다.",그 법인의 행위 또는 소득금액의 계산(이하 “부당행위계산”이라 한다)과 관계없이 그 법인의 각 사업연도의 소득금액을 계산한다. ,법인세법
불공정 계층 구조의 이름과 관련하여 납세자의 국제 세금 서비스 또는 지방 세금 서비스는 국내 기업의 행위 또는 소득의 계산이 회사의 소득에 대한 세금 부담을 부당하게 감소 시킨다는 것을 인식했습니다.거래에서, 그 합의에 따라 그 법인의 각 사업연도의 소득금액을 조정하여 계산할 수 있다. ,법인세법
당국이 한국 자회사 또는 외국 자회사 간의 거래로 당국과 계약을 체결 한 경우,다음 계산식에 따른 금액(이하 이 조에서 “공제한도금액”이라 한다) 내에서 외국법인세액을 해당 사업연도의 산출세액에서 공제할 수 있다. ,법인세법
외국 세금 납부에 대한 세금 기반의 경우 외국 자회사의 세금 기반 세금 기반이 외국 회사의 세금 기반에 포함됩니다.,"그 소득이 발생한 사업연도의 과세표준 신고 시 그 사업연도의 법인세액에서 그 사업연도의 외국 납부세액(국외자산에 투자하여 얻은 소득에 대하여 「소득세법」 제129조제1항제2호에 따른 세율을 곱하여 계산한 세액을 한도로 하고, 이를 초과하는 금액은 없는 것으로 본다)을 빼고 납부하여야 한다. ",법인세법
"투자 회사, 투자 목적, 투자 목표, 투자 목표 및 자본 시장 프로젝트에 대한 투자 및 외국 지불의 세금 자금에 대한 공제 및 보상에 대한 금융 투자 및 금융 투자. 1) 투자 회사가 부동산 투자를 재구성하는 경우,이 기사의 투자 회사 투자 이 기사에서 그들은 외국 자산에 대한 투자로 인한 수입을 지불합니다 (이하“간접 투자 회사 등”).",4개월로 한다. 이내에 대통령령으로 정하는 바에 따라 그 사업연도의 소득에 대한 법인세의 과세표준과 세액을 납세지 관할 세무서장에게 신고하여야 한다. ,법인세법
세금 표준 선언에 대해 세금을 납부 해야하는 한국 자회사.,그 금액을 결산을 확정할 때 손비로 계상한 것으로 보아 해당 사업연도의 소득금액을 계산할 때 손금에 산입한다. ,법인세법
"매장량의 특별 조항의 경우, 세금 제한에 관한 특별 법률에 따라 세금 조정 신청에 따라 예비 준비를 위해 준비된 내부 자회사는 근무 연도의 금액을 받았다.", 그 법인의 각 사업연도의 소득에 대한 법인세의 과세표준과 세액을 결정한다. ,법인세법
"결정과 수정에 관해서는, 납세자 관할권 책임자 또는 지역 세금 장관의 국제 세금 서비스가 국내 기업에보고됩니다.","외국 납부 세액공제를 적용하지 아니한다. 다만, 천재지변 등으로 장부나 그 밖의 증명서류가 멸실되어 대통령령으로 정하는 바에 의해 추계하는 경우에는 그러하지 아니하다. ",법인세법
세금 표준 및 세금 해결과 관련된 세금 표준 및 세금 금액을 평가하는 경우., 수시로 그 법인에 대한 법인세를 부과(이하 “수시부과”라 한다)할 수 있다. 이 경우에도 각 사업연도의 소득에 대하여 신고를 하여야 한다. ,법인세법
"시간 부서의 조항에 관해서는, 납세자 또는 지방세 서비스 관할권의 지방 세금 부서는 그 이유에 따라 법인세가 달성 될 것이라고 걱정하고 있습니다.", 대통령령으로 정하는 바에 의해 이를 그 내국법인에 알려야 한다. ,법인세법
세금 통지 및 세금 통지 통지에 대한 통지에 관해서는 세금 직책의 세금 사무소 또는 관할 부서는 각 사업 연도에 대한 법인세의 세금 및 세금을 결정하거나 영향을 미칩니다.내부 회사.,그 납세의무자에게 대통령령으로 정하는 바에 따라 원천징수영수증을 발급하여야 한다. ,법인세법
세금을 원천 징수 할 의무가 납세자의 공제에 대한 세금 인 경우,그 받지 아니하거나 사실과 다르게 받은 금액으로 손금에 산입하는 것이 인정되는 금액(건별로 받아야 할 금액과의 차액을 말한다)의 100분의 2를 가산세로 해당 사업연도의 법인세액에 더하여 납부하여야 한다. ,법인세법
지역 문서는 대통령법 (제외) 및 제 116 조 (2) 제 116 조 (2) 제 116 조 (2) 제 116 조 (2) 제 116 조 (2) 제 116 조 (2) 제 116 조 사실로부터 다른 증거를받지 마십시오,통보받은 건별 거부 금액 또는 신용카드 매출전표를 사실과 다르게 발급한 금액(건별로 발급하여야 할 금액과의 차액을 말한다)의 100분의 5(건별로 계산한 금액이 5천원 미만이면 5천원으로 한다)를 가산세로 해당 사업연도의 법인세액에 더하여 납부하여야 한다.,법인세법
신용 카드 및 금전적 영수증은 제 117 조와 파트너십을 맺고 신용 카드가 신용 카드 처리를위한 불만족스러운 공간을 발표하거나 신용 카드 판매 요구 사항을 공개했다는 사실을 제외하고는 신용 카드 판매에 대한 청구를 발행했습니다.,수탁자 중 신탁사무를 주로 처리하는 수탁자(이하 “대표수탁자”라 한다)로 신고한 자가 법인과세 신탁재산에 귀속되는 소득에 대하여 법인세를 납부하여야 한다.,법인세법
제 50 조에 따라 공동 관리에 관한 공동 관리위원회에 따라 두 명 이상의 관리 위원이 있습니다., 그 금액을 해당 배당을 결의한 잉여금 처분의 대상이 되는 사업연도의 소득금액에서 공제한다. ,법인세법
기업 세금 신탁의 재산이 법인 세금 채굴 재산에 대한 소득 공제와 관련하여 수혜자에게 할당되는 경우, 원천징수하지 아니한다. ,법인세법
대통령법에 의해 규정 된 소득 및 법인세 신탁 재산의 경우, 완전 지배가 성립한 날이 속하는 연결사업연도의 다음 연결사업연도부터 해당 내국법인은 연결납세방식을 적용하여야 한다. ,법인세법
Connection Corporation의 추가 조항의 경우 다른 내부 자회사가 완전히 지배적입니다.,해산등기일이 속하는 연결사업연도에 연결납세방식을 적용할 수 있다. ,법인세법
"Connection Corporation의 제외와 관련하여, 완전히 지배하지 않거나 녹지 않는 Connection Corporation은 이러한 이유가있는 이유가있는 연결 비즈니스 비즈니스의 시작부터 연결 방법을 적용해서는 안됩니다.",그 신고기한을 1개월의 범위에서 연장할 수 있다. ,법인세법
"통합 및 세금 표준과 같은보고 조항에 관해서, Conneption의 자회사는 대통령 입법, 세금 기반 및 납세자.프로젝트 연도의 소득에 따라 Co., Ltd.",연결납세방식을 적용하는 최초의 연결사업연도와 그 다음 연결사업연도의 개시일부터 3년 이내에 끝나는 연결사업연도까지는 중소기업에 관한 규정을 적용한다. ,법인세법
"중소기업과 관련된 관련 규칙의 적용과 관련하여 복잡한 사업의 소득에 대한 법인세 금액을 계산할 때,이 법의 조항 및 세금 제한에 대한 특별 법의 중소기업.내부 기업.신청.", 그 법인의 청산소득에 대한 법인세의 과세표준과 세액을 결정한다. ,법인세법
"의사 결정 및 개정에 관한 조항에 관해서는, 국내 회사가 제 84 조와 85 조에 따라 보고서를 제출해서는 안된 경우, 납세자 관할권 또는 지역 세금 교육부의 국제 세금 서비스 책임자가보고됩니다."," 이를 그 법인이나 청산인에게 알려야 한다. 다만, 그 법인이나 청산인에게 알릴 수 없는 ",법인세법
세금 통지 및 세금 통지 통지에 대한 통지와 관련하여 세금 서비스의 세금 서비스 책임자 또는 유능한 부서는 국내 회사의 소득 제거에 대한 세금 기반 및 법인세를 결정하거나 손상시켜야합니다.제 87 조., 국내사업장이 있는 것으로 한다. ,법인세법
외국 자회사가 외국 자회사의 규칙과 관련하여 한국 프로젝트의 일부 또는 일부를 수행 할 수있는 고정 된 장소가있는 경우.,대통령령으로 정하는 현황 자료를 그 다음 연도 2월 10일까지 대통령령으로 정하는 바에 따라 외국법인연락사무소 소재지 관할 세무서장에게 제출하여야 한다.,법인세법
"커뮤니케이션 룸의 지위 발표에 관해서는, 회사는 한국에서 이익을 얻는 비즈니스 활동을 수행하지 않지만 ""외국 기업을위한 연락처 정보가있는 경우""기능을 독립적으로 설명하지는 않습니다).",이를 합한 금액으로 한다)으로 한다. ,법인세법
"세율에 대한 조항과 관련하여, 91 조 자회사와 같은 외국 자회사의 국내 부동산 소득에서 소득을 가진 외국 자회사의 외국 자회사는 제 55 조에 따라 세금 금액에 신청합니다.계산 된 양에 따른 지상 램프 (제 95-2 조.","대통령령으로 정하는 송금액으로 한다)에 제3항에 따른 세율을 적용하여 계산한 세액을 법인세에 추가하여 납부하여야 한다. 다만, 그 외국법인의 거주지국이 그 국가에 있는 우리나라의 법인의 국외사업장에 대하여 추가하여 과세하지 아니하는",법인세법
외국 기업의 내부 직장 (눈에 띄지 않는 외국 자회사를 제외하고)은 외국 기업의 내부 직장의 특별 조항과 관련이 있습니다 (이 그룹은 본사 또는 인젝터가있는 그룹의“주택 국가”라고합니다. 세금에 따르면 세금 계약에 대한 계약에 따라 계약. 세금 계약에 대한 이익 금액.,양도 당시 원천징수되지 아니한 소득(이하 이 조에서 “소득”이라 한다)에 대한 원천징수세액 상당액을 양도일이 속하는 사업연도의 종료일부터 3개월 이내에 대통령령으로 정하는 바에 따라 납세지 관할 세무서장에게 신고ㆍ납부하여야 한다.,법인세법
"외국 기업의보고 및 지불과 같은 특별 조항의 관점에서 볼 때, 내부 작업이없는 외국 자회사는 동일한 비즈니스와 동일한 비즈니스 연도와 동일한 현지 기업의 동일한 주식 또는 투자 증권을 가진 동일한 비즈니스 연도입니다.",대통령령으로 정하는 바에 따라 비과세ㆍ면제신청서를 국내원천소득을 지급하는 자(이하 이 조에서 “소득지급자”라 한다)에게 제출하고 해당 소득지급자는 그 신청서를 납세지 관할 세무서장에게 제출하여야 한다. 이 경우국외투자기구를 국내원천소득의 실질귀속자로 보는,법인세법
